lab_id,site,latitude,longitude,context,cra,error,d13c,material,references
Ly-2805,Tell 'Abr 3,36.68194,38.08639,"Niveau I/South G4. US.118, 194. Contexte: M1a (communal building)",9705,60,?,S,Yartah 2013:72
Ly-2806,Tell 'Abr 3,36.68194,38.08639,"Niveau: I/South, G4. US.118, 190 Context: M1a (communal building)",9690,60,?,S,Yartah 2013:72
Ly-2807,Tell 'Abr 3,36.68194,38.08639,"Niveau: I/South G4, US. 118, 192 Context: M1a (communal building)",9705,55,?,S,Yartah 2013:72
Ly-2808,Tell 'Abr 3,36.68194,38.08639,"Niveau: I/South, G5, US. 188, 193 Context: M1a (communal building)",9685,55,?,S,Yartah 2013:72
Ly-5235,Tell 'Abr 3,36.68194,38.08639,"Niveau: I/North, D3, US 325, 332 Context: M10b (communal building)",9750,50,?,S,Yartah 2013:72
Ly-5236,Tell 'Abr 3,36.68194,38.08639,"Niveau: I/North, D3, US.315, 332 Context: M10b (communal building)",9700,50,?,S,Yartah 2013:72
Ly-5237,Tell 'Abr 3,36.68194,38.08639,"Niveau: I/North, D3, US.315, 332 Context: M10b (communal building)",9730,50,?,S,Yartah 2013:72
RT 2453,Abu Gosh,31.80537,35.10833,"Sq A7, Basket 1343; Layer III, 649.78-649.72 ""First phase"" (Appendix I in: Khalaily, Marder 2003:143)",8895,60,,CH Cratagus,"Segal, Carmi 2003; Khalaily, Marder 2003."
BM 1120,Abu Hureyra,35.86833,38.39333,"Trench E, Phase 3,4,6,7",8666,66,,CH,Moore 2000:255
BM 1121,Abu Hureyra,35.86833,38.39333,E level 2/3,10792,82,,CH,Moore 2000:527
BM 1122,Abu Hureyra,35.86833,38.39333,"Trench B, Phase 3",9374,72,,CH,Moore 2000:253-255
BM 1423,Abu Hureyra,35.86833,38.39333,Trench C,8676,72,,CH,Moore 2000:529
BM 1424,Abu Hureyra,35.86833,38.39333,"Trench B, Phase 7",8190,77,,CH,Moore 2000:253-255
BM 1425,Abu Hureyra,35.86833,38.39333,"Trench C, = ca. Phase 8, Trench B",8393,72,,CH,Moore 2000:529
BM 1718R,Abu Hureyra,35.86833,38.39333,E447,11140,140,,CH,Moore 2000:527
BM 1719,Abu Hureyra,35.86833,38.39333,?,9120,50,,CH,"Radiocarbon 24/3,1982,284"
BM 1719R,Abu Hureyra,35.86833,38.39333,Trench E,9100,100,,CH,Moore 2000:253-255
BM 1721R,Abu Hureyra,35.86833,38.39333,"Trench D, Phase3",8490,110,,CH,Moore 2000:253-255
BM 1722R,Abu Hureyra,35.86833,38.39333,"Trench B, Phase 4",8640,100,,CH,Moore 2000:253-255
BM 1723R,Abu Hureyra,35.86833,38.39333,Trench E,10820,510,,CH,Moore 2000:253-255
BM 1724R,Abu Hureyra,35.86833,38.39333,"Trench E, Phase 6",8020,100,,CH,Moore 2000:253-255
OxA 1190,Abu Hureyra,35.86833,38.39333,"Trench B, Phase 2",8500,120,,S (eimmer/eink.),Moore 2000:253-255
OxA 1227,Abu Hureyra,35.86833,38.39333,"Trench G, Phase 3 (younger than Phase 2)",8320,80,,CH,Moore 2000:255
OxA 1228,Abu Hureyra,35.86833,38.39333,"Trench G, bottom phase 1",9680,90,,CH wood,Moore 2000:255
OxA 170,Abu Hureyra,35.86833,38.39333,E405,10600,200,,S (wild einkorn),Byrd 1994
OxA 171,Abu Hureyra,35.86833,38.39333,E457,10600,200,,S (wild einkorn),Moore 2000:527
OxA 172,Abu Hureyra,35.86833,38.39333,E470,10900,200,,S (wild einkorn),Byrd 1994
OxA 1930,Abu Hureyra,35.86833,38.39333,"Trench G, Phase 2",8180,100,,S (wild cereals),Moore 2000:255
OxA 1931,Abu Hureyra,35.86833,38.39333,"Trench G, phase 2",7890,90,,S (dom.wheat),Moore 2000:255
OxA 2167,Abu Hureyra,35.86833,38.39333,"Trench E, Phase 4",8270,100,,S,Moore 2000:253-255
OxA 2168,Abu Hureyra,35.86833,38.39333,"Trench E, Phase 5 (above Phase 4)",8330,100,,CH,Moore 2000:253-255
OxA 2169,Abu Hureyra,35.86833,38.39333,"Trench B, Phase 2",8640,110,,S (einkorn/brly),Moore 2000:253-255
OxA 386,Abu Hureyra,35.86833,38.39333,E420,10800,160,,S (wild einkorn),Byrd 1994
OxA 387,Abu Hureyra,35.86833,38.39333,E470,11070,160,,B (bos),"Gowlett, Hedges 1987"
OxA 397,Abu Hureyra,35.86833,38.39333,E430,10420,140,,S (wild einkorn),Byrd 1994
OxA 406,Abu Hureyra,35.86833,38.39333,Trench E,9300,250,,B,"Gowlett, Hedges 1987"
OxA 407,Abu Hureyra,35.86833,38.39333,E419,10050,180,,B,Housley 1994:62
OxA 408,Abu Hureyra,35.86833,38.39333,E419,10250,160,,H,"Gowlett, Hedges 1987"
OxA 430,Abu Hureyra,35.86833,38.39333,E 460,11020,150,,"B, gazelle ch",Moore 2000:527
OxA 431,Abu Hureyra,35.86833,38.39333,E460,10680,150,,H=OxA430,Moore 2000:527
OxA 432,Abu Hureyra,35.86833,38.39333,Trench E,9540,170,,B,"Gowlett, Hedges 1987"
OxA 433,Abu Hureyra,35.86833,38.39333,Trench E,9840,200,,H,"Gowlett, Hedges 1987"
OxA 434,Abu Hureyra,35.86833,38.39333,E430,10490,150,,"B (gazelle, ch)","Gowlett, Hedges 1987"
OxA 435,Abu Hureyra,35.86833,38.39333,E430,10450,180,,H=OxA434,"Gowlett, Hedges 1987"
OxA 4660,Abu Hureyra,35.86833,38.39333,"Trench A, Phase 2 B",8180,200,,B Human,Moore 2000:528
OxA 468,Abu Hureyra,35.86833,38.39333,E470,11090,150,,B =OxA 387; bos,"Gowlett, Hedges 1987"
OxA 469,Abu Hureyra,35.86833,38.39333,E470,10920,140,,H,"Gowlett, Hedges 1987"
OxA 470,Abu Hureyra,35.86833,38.39333,E470,10820,160,,H,"Gowlett, Hedges 1987"
OxA 471,Abu Hureyra,35.86833,38.39333,E419,10620,150,,H,"Gowlett, Hedges 1987"
OxA 472,Abu Hureyra,35.86833,38.39333,E425,10750,170,,H,"Gowlett, Hedges 1987"
OxA 473,Abu Hureyra,35.86833,38.39333,E425,10000,170,,B (wild sheep ch,"Gowlett, Hedges 1987"
OxA 474,Abu Hureyra,35.86833,38.39333,E429,10930,150,,B/H (wild sheep),"Gowlett, Hedges 1987"
OxA 475,Abu Hureyra,35.86833,38.39333,E 252,9060,140,,"B (gazelle, ch)","Gowlett, Hedges 1987"
OxA 476,Abu Hureyra,35.86833,38.39333,E430,9600,200,,F(=OxA 434),Gowlett; Hedges 1987
OxA 5842,Abu Hureyra,35.86833,38.39333,E449,8260,75,,S (splt/br.wheat,Moore 2000:528
OxA 5843,Abu Hureyra,35.86833,38.39333,E449,8275,65,,S (dom. rye),Moore 2000:528
OxA 6336,Abu Hureyra,35.86833,38.39333,E405,8140,90,,S (dom. einkorn),Moore 2000:528
OxA 6417,Abu Hureyra,35.86833,38.39333,E411,8170,90,,S (dom wheat),Moore 2000:528
OxA 6418,Abu Hureyra,35.86833,38.39333,E438,8115,80,,S (dom.barl),Moore 2000:528
OxA 6419,Abu Hureyra,35.86833,38.39333,E438,8230,80,,S (dom em.),Moore 2000:528
OxA 6685,Abu Hureyra,35.86833,38.39333,E455,10930,120,,S (dom. rye),Moore 2000:527
OxA 6995,Abu Hureyra,35.86833,38.39333,"Trench E,",8700,240,,S (dom einkorn),Moore 2000:253-255
OxA 6996,Abu Hureyra,35.86833,38.39333,Trench E,9860,220,,S (dom. rye),Moore 2000:253-255
OxA 7122,Abu Hureyra,35.86833,38.39333,E426,8290,75,,S (dom. einkorn),Moore 2000:528
OxA 8718,Abu Hureyra,35.86833,38.39333,E418,11140,100,,S (dom. rye),Moore 2000:528
OxA 8719,Abu Hureyra,35.86833,38.39333,E419,10610,100,,S (dom rye),Moore 2000:528
OxA 876,Abu Hureyra,35.86833,38.39333,"Trench D, Phase 1",8500,90,,"B, onagger, wild",Moore 2000:253-255
OxA 877,Abu Hureyra,35.86833,38.39333,"Trench D, Phase 1",8300,150,,"B,sheep/goat",Moore 2000:253-255
OxA 879,Abu Hureyra,35.86833,38.39333,"Trench D, Phase4",8570,130,,"B,wild onagger",Moore 2000:253-255
OxA 881,Abu Hureyra,35.86833,38.39333,"Trench D, Phase 6 (dislocated from a pit)",8870,100,,B (sheep/goat),Moore 2000:253-255
OxA 883,Abu Hureyra,35.86833,38.39333,E470,11450,300,,S (wild einkorn),Housley 1994:62
OxA 878,Abu Hureyra,35.86833,38.39333,"Trench D, Phase4",8490,110,,"B, wild onagger",Moore 2000:253-255
Pta-2699,Abu Madi,28.55,34,Layer 8,10100,100,,,"Garfinkel, Dag 2006"
Pta-4551,Abu Madi,28.55,34,Layer 11,9790,100,,,"Garfinkel, Dag 2006"
Pta-4552,Abu Madi,28.55,34,Layer 11,9920,80,,,"Garfinkel, Dag 2006"
Pta-4568,Abu Madi,28.55,34,Layer 10,9970,120,,,"Garfinkel, Dag 2006"
Pta-4572,Abu Madi,28.55,34,Layer 10,9790,100,,,"Garfinkel, Dag 2006"
Pta-4577,Abu Madi,28.55,34,Layer 12,9870,100,,,"Garfinkel, Dag 2006"
Pta-4580,Abu Madi,28.55,34,Layer 12,9800,80,,,"Garfinkel, Dag 2006"
I 5498,Abu Salem,30.50722,34.55306,15-20 cm,9970,150,,CH,Byrd 1994:219
I 5499,Abu Salem,30.50722,34.55306,25-30 cm,10230,150,,CH,Byrd 1994:219
I 5500,Abu Salem,30.50722,34.55306,45-55 cm,10230,150,,CH,Byrd 1994:219
Pta 3289,Abu Salem,30.50722,34.55306,L1 155-160,10300,100,,CH,Byrd 1994:219
Pta 3290,Abu Salem,30.50722,34.55306,L21 120-130,10340,90,,CH,Byrd 1994:219
Pta 3291,Abu Salem,30.50722,34.55306,L22 120-130,10140,80,,CH,Byrd 1994:219
Pta 3292,Abu Salem,30.50722,34.55306,L22 180-190,10550,90,,CH,Byrd 1994:219
Pta 3293,Abu Salem,30.50722,34.55306,L24 190-200,10420,100,,CH,Byrd 1994:219
A-11802,Ain Abu Nukhayla,29.54861,35.40694,"locus 2, level 9",8625,,,,Henry et al. 2003:13
A-11803,Ain Abu Nukhayla,29.54861,35.40694,"locus 5, level 12",8465,,,,Henry et al. 2003:13
A-11804,Ain Abu Nukhayla,29.54861,35.40694,"locus 20, level 7",8565,55,,,Henry et al. 2003:13
A-11805,Ain Abu Nukhayla,29.54861,35.40694,"locus 20, level 10/11",8370,80,,,Henry et al. 2003:13
A-11806,Ain Abu Nukhayla,29.54861,35.40694,"locus 22, level 15",8610,95,,,Henry et al. 2003:13
A-11807,Ain Abu Nukhayla,29.54861,35.40694,"locus 25, level 13",8410,80,,,Henry et al. 2003:13
GrA 22276,Ain el-Kerkh,29.54861,35.40694,"Square D6, Layer 9 AK 01 D6b-44",9240,50,,CH,Tsuneki et al. 2006
GrA 22277,Ain el-Kerkh,29.54861,35.40694,"Square D6, Layer 9 AK 01 D6b-45",9350,90,,CH,Tsuneki et al. 2006
Ly 12086,Ain el-Kerkh,29.54861,35.40694,"Square D6, Layer 8, AK 02 D6b-31",9205,60,,CH,Tsuneki et al. 2006
OxA 2555,Ain el-Kerkh,29.54861,35.40694,"Square D6, Layer 7, AK 02 D6b-18",9250,40,,CH,Tsuneki et al. 2006
OxA 2556,Ain el-Kerkh,29.54861,35.40694,"Square D6, Layer 7, AK 02 D6b-29",9165,40,,CH,Tsuneki et al. 2006
,Ain Jammam,30.02028,35.46861,,8520,190,,,"Rollefson 2005,17"
,Ain Jammam,30.02028,35.46861,,8030,120,,,Rollefson 2005:17
Beta 138582,Akarçay,36.91917,38.02566,"Phase II, square 20M; feature 21",7470,80,,CH,canew.org; Balkan-Atlı 2002:289;Özbasaran and Duru 2011:167
Beta 138583,Akarçay,36.91917,38.02566,"Phase IV, Square 20P; feature 24",8390,110,,CH,"canew.org; Bakan-Atlı 2002, 289; Özbasaran and Duru 2011:168"
Beta 138584,Akarçay,36.91917,38.02566,Phase V; square 27 U; feature C.2,8750,40,,CH (AMS),"canew.org; Balkan-Atlı 2002, 289; Özbasaran and Duru 2011:168"
Beta 138585,Akarçay,36.91917,38.02566,"Phase I, Square 19K; feature 9",7280,50,,CH (AMS),canew.org; Balkan-Atlı 2002:289; Özbasaran and Duru 2011:167
Beta 138586,Akarçay,36.91917,38.02566,"Phase III, square 20N",7970,120,,CH,canew.org; Balkan-Atlı 2002:289
Beta 174035,Akarçay,36.91917,38.02566,Square 27Y; feature 65,8560,40,,?,Özbasaran and Duru 2011:168
Beta 174036,Akarçay,36.91917,38.02566,Square 27X; feature 42,8260,40,,?,Özbasaran and Duru 2011:168
Beta 174037,Akarçay,36.91917,38.02566,Square 20P; feature 66,8310,130,,?,Özbasaran and Duru 2011:168
Beta 174038,Akarçay,36.91917,38.02566,Square 28U; feature 18,7930,40,,?,Özbasaran and Duru 2011:168
Beta 174039,Akarçay,36.91917,38.02566,Square 210; feature 42,7860,40,,?,Özbasaran and Duru 2011:167
Beta 174040,Akarçay,36.91917,38.02566,"Square 19F, feature 32",7690,50,,?,Özbasaran and Duru 2011:167
Beta 174041,Akarçay,36.91917,38.02566,Square 25U; feature 29,8300,40,,?,Özbasaran and Duru 2011:168
KIA 31913,Akarçay,36.91917,38.02566,Square 27U; feature 118,8283,41,,?,Özbasaran and Duru 2011:168
KIA 31914,Akarçay,36.91917,38.02566,Square 27U; Feature 108,8205,35,,?,Özbasaran and Duru 2011:168
KIA 31915,Akarçay,36.91917,38.02566,Square 27U; feature 90,8293,39,,?,Özbasaran and Duru 2011:168
KIA 31916,Akarçay,36.91917,38.02566,Square 27U; feature 106,8021,33,,?,Özbasaran and Duru 2011:168
KIA 31917,Akarçay,36.91917,38.02566,Square 27U; feature 120,8132,40,,?,Özbasaran and Duru 2011:168
KIA 31918,Akarçay,36.91917,38.02566,Square 27U; feature 113,8246,39,,?,Özbasaran and Duru 2011:168
KIA 31919,Akarçay,36.91917,38.02566,Square 27U; feature 108,8181,45,,?,Özbasaran and Duru 2011:168
KIA 31920,Akarçay,36.91917,38.02566,Square 27U; feature 108,8121,52,,?,Özbasaran and Duru 2011:168
KIA 31921,Akarçay,36.91917,38.02566,Square 27V; feature 40,8146,36,,?,Özbasaran and Duru 2011:168
KIA 31922,Akarçay,36.91917,38.02566,Square 27X; feature 123,8365,40,,?,Özbasaran and Duru 2011:168
KIA 31923,Akarçay,36.91917,38.02566,Square 27X; feature 115,8309,49,,?,Özbasaran and Duru 2011:168
KIA 31924,Akarçay,36.91917,38.02566,Square 27X; feature 116,8290,50,,?,Özbasaran and Duru 2011:168
KIA 31925,Akarçay,36.91917,38.02566,"Square 27T, feature 43",7979,42,,?,Özbasaran and Duru 2011:168
KIA 31926,Akarçay,36.91917,38.02566,"Square 29T, feature 64",8199,34,,?,Özbasaran and Duru 2011:167
Gif 2369,Aswad,33.40417,36.55,"II, 0,25m E ?",8540,110,,,Stordeur et al. 2010:58
Gif 2370,Aswad,33.40417,36.55,"Ib, 1,75m E (=moyenne)",9340,120,,,de Contenson 2000:21
Gif 2371,Aswad,33.40417,36.55,"Ib, 2,35m E (=moyenne)",9270,120,,,de Contenson 2000:21
Gif 2372,Aswad,33.40417,36.55,"Ia, 2,45m E (=ancienne)",9640,120,,CH,de Contenson 1973
Gif 2373,Aswad,33.40417,36.55,"II, 0,30m W (moyenne/récente)",8560,110,,,de Contenson 2000:21; Stordeur et al. 2010:58
Gif 2633,Aswad,33.40417,36.55,"Ia, 3,25m E (=ancienne)",9730,120,,CH,de Contenson 1973; Stordeur et al. 2010:58
GrA 25913,Aswad,33.40417,36.55,"Ib, 1,80m E (ancienne/moyenne)",9020,60,,S,Stordeur et al. 2010:58
GrA 25915,Aswad,33.40417,36.55,"Ia, 2,90m E (ancienne)",9300,60,,S,Stordeur et al. 2010:58
GrA 25916,Aswad,33.40417,36.55,"Ib, 2,20m E (ancienne/moyenne)",9070,60,,S,Stordeur et al.2010:58
GrA 25917,Aswad,33.40417,36.55,"Ia, 3,10m E (ancienne)",9280,50,,S,Stordeur et al. 2010:58
GRN 6676,Aswad,33.40417,36.55,"II, 0,40m W (moyenne/récente)",8650,55,,,de Contenson 2000:21
GRN 6677,Aswad,33.40417,36.55,"II, 0,90m W (=moyenne)",8720,75,,,de Contenson 2000:21
GRN 6678,Aswad,33.40417,36.55,"II, 1,30m W (=moyenne)",8875,55,,,de Contenson 2000:21
GRN 6679,Aswad,33.40417,36.55,"II, 2,30m W (=moyenne)",8865,60,,,de Contenson 2000:21
Ly 11383,Aswad,33.40417,36.55,B5; E Moyenne (2); Niveau Ancien Sector B= Contenson Niveau 1 A (1:46),9285,51,,,"1) Stordeur 2003, 2) Stordeur et al. 2010:58"
Ly 11384,Aswad,33.40417,36.55,B10 E; Niveau Ancien Sector B= Contenson Niveau 1 A (1:46),9220,70,,,1) Stordeur 2003 2) Stordeur et al. 2010:58
Ly 11385,Aswad,33.40417,36.55,"? E ""ancienne/moyenne"" (2) Niveau Ancien Sector B= Contenson Niveau 1 A (1:46)",9805,115,,,1) Stordeur 2003 2) Stordeur et al. 2010:58
Ly 11386,Aswad,33.40417,36.55,"?W ""moyenne"" (2) Phase II (=C)",8600,50,,,1) Stordeur 2003 2) Stordeur et al. 2010:58
Ly 12107,Aswad,33.40417,36.55,"B0?, E; ""récente"" (1)",8835,50,,,Stordeur et al. 2010:58
Ly 12781,Aswad,33.40417,36.55,"B 10?; E; ""ancienne"" US 382- ST 380 (2)",8765,80,,CH,"www.archeometrie.mom.fr/banadora/index.php, Stordeur et al. 2010:58"
Ly 12782,Aswad,33.40417,36.55,"B 10?; E; ""ancienne"" US 350 mur 12 (2)",8935,50,,CH,1)www.archeometrie.mom.fr/banadora/index.php 2) Stordeur et al. 2010:58
Ly 13696,Aswad,33.40417,36.55,B2; E; moyenne; C4-US 595,8800,45,,CH,1)www.archeometrie.mom.fr/banadora/index.php 2) Stordeur et al. 2010:58
Ly 13697,Aswad,33.40417,36.55,"""moyenne"" C11-US622 EA 32; B7 E",9115,45,,CH,1)www.archeometrie.mom.fr/banadora/index.php 2) Stordeur et al. 2010:58
Lyon 2756,Aswad,33.40417,36.55,US 344 - ST 339,9235,45,,CH,www.archeometrie.mom.fr/banadora/index.php
Lyon 3465 (Gra),Aswad,33.40417,36.55,"B0; E, ""récente""; C 2/3/8 -US 443",9220,45,,S,1)www.archeometrie.mom.fr/banadora/index.php 2) Stordeur et al. 2010:58.
Lyon 3466 (Gra),Aswad,33.40417,36.55,"B0; E ""récente"" C 12/18-US 518/519 (2)",9020,45,,CH,1)www.archeometrie.mom.fr/banadora/index.php 2) Stordeur et al. 2010:58
Lyon 3467 (Gra),Aswad,33.40417,36.55,"B5; E; ""Moyenne"" C3-US 584 (2)",9170,40,,CH,1)www.archeometrie.mom.fr/banadora/index.php 2) Stordeur et al. 2010:58
OxA-2412,Azraq,31.81667,36.8,"C, 19b",8275,80,,CH,Hedges et al. 1992
OxA-870,Azraq,31.81667,36.8,"Sq1.1; no obvious traces of sturcutres, hearths, crude pavement",8350,120,,CH,Gowlett et al. 1987 (online version); Betts 1989
Bln 5035,Ba'ja,30.41333,35.46111,"C22; loc. 18, Sample 7413; Raumverfüllung",7887,43,,CH (wood: juniperus),"Görsdorf 2002, Reinder Neef (pers. comm.)"
Bln 5036,Ba'ja,30.41333,35.46111,"C22; loc. 3, Sample 7404",7910,44,,CH (wood;juniperus + indet),"Görsdorf 2002, Reinder Neef (pers. comm.)"
Bln 5123,Ba'ja,30.41333,35.46111,"C12, loc. 20; Sample 1/99/14C; 7418",8100,33,,CH (wood: juniperus; pistacia),"Görsdorf 2002, Reinder Neef (pers. comm.)"
GrN 14537,Basta,30.2275,35.53333,"500N/685 E, 23.46-33m (cultural debris above bedrock) (1:81)",8380,100,,?,Nissen et al. 1988
GrN 14538,Basta,30.2275,35.53333,500N/690E (D) Locus 7,8155,50,,CH,Nissen et al. 1988
KIA 30842,Basta,30.2275,35.53333,"50 cm below modern surface (Basta 17215): Area A, Room 11b, Locus 13, room fill (housing area).",8325,35,,CH,pers. comm. H.G.K. Gebel
KIA 30843a,Basta,30.2275,35.53333,"1,50 m below modern surface (Basta 17229): Area A, Room 39, Locus 33, room fill (probably from erosion of house).",7990,35,,CH,pers. comm. H.G.K. Gebel
KIA 30843b,Basta,30.2275,35.53333,"1,50 m below modern surface (Basta 17229).",7985,30,,H,pers. comm. H.G.K. Gebel
KIA 30844,Basta,30.2275,35.53333,"1,50 m below modern surface (Basta 17751): Square B 68, Locus 35 (Building I), courtyard with oven installations (housing context)",7960,35,,CH,pers. comm. H.G.K. Gebel
KIA 30845a,Basta,30.2275,35.53333,"90 cm (Basta 37212): Square B22, Locus 24 (Room Fill Building Phase I: eroding housing context)",8435,40,,CH,pers. comm. H.G.K. Gebel
KIA 30845b,Basta,30.2275,35.53333,"90 cm (same sample as KIA 30845a) (Basta 37212): Square B22, Locus 24 (Room Fill Building Phase I: eroding housing context).",7840,160,,H,pers. comm. H.G.K. Gebel
KIA 30846,Basta,30.2275,35.53333,"3,50 m (Basta 47239): Square B102/3, Locus 68, Room 33 (Architectural Phase BII), from a destroyed plaster floor containing charcoal (housing context).",8100,40,,CH,pers. comm. H.G.K. Gebel
KIA 30847,Basta,30.2275,35.53333,"(Basta 47244) (humic fraction) +F187 Square B83, Locus 8 (Lower Rubble Layer), heath.",7910,55,,CH/H,pers. comm. H.G.K. Gebel
KIA 30848a,Basta,30.2275,35.53333,"0,8 m below modern surface (Basta 47422): Square B52, Locus 43, Raum V.1, surrounding of samagah installation inside substructure (housing context).",8320,40,,CH,pers. comm. H.G.K. Gebel
KIA 30848b,Basta,30.2275,35.53333,"same sample as KIA 30848a (Basta 47422): Square B52, Locus 43, Raum V.1, surrounding of samagah installation inside substructure (housing context).",8260,50,,H,pers. comm. H.G.K. Gebel
AA 13036,Beidha,30.37083,35.44778,"A1 courtyard, hearth 5,",8830,70,,S pistacia,Byrd 2005:26
AA 13037,Beidha,30.37083,35.44778,"Nonphased, Hearth B",7720,130,,legumes,Byrd 2005:26
AA 13038,Beidha,30.37083,35.44778,"Nonphased, Hearth A",8765,80,,legumes,Byrd 2005:26
AA 14109,Beidha,30.37083,35.44778,"A1 B. 49, upper floor",8646,69,,B,Byrd 2005:26
AA 1461,Beidha,30.37083,35.44778,,8390,390,,CH,Byrd 1994:221
AA 1462,Beidha,30.37083,35.44778,C01:lev.2,10910,520,,CH,Byrd 1994:221
AA 1463,Beidha,30.37083,35.44778,C01 lev.4,12910,250,,CH,Byrd 1994:221
AA 1464,Beidha,30.37083,35.44778,C01:lev. 4,12130,190,,CH,Byrd 1994:221
AA 1465,Beidha,30.37083,35.44778,C00 lev.4,12450,170,,CH,Byrd 1994:221
AA13035,Beidha,30.37083,35.44778,A1 courtyard,6535,70,,S pistacia,Byrd 2005:26
beta 235214,Beidha,30.37083,35.44778,"1.20 m, late Natufian",11820,70,,CH,Rambeau et al. 2011:245-268
beta 235215,Beidha,30.37083,35.44778,1.25 m; Late Natufian,11,60,,CH,Rambeau et al. 2011:245-268.
beta 235216,Beidha,30.37083,35.44778,"3.35 m, neolithic layer right above sterile sand.",9,50,,CH,Rambeau et al. 2011:245-268.
BM111,Beidha,30.37083,35.44778,"B B. 26, building debris",8790,200,,"CH, wood ?",Byrd 2005:26
GrN 5063,Beidha,30.37083,35.44778,"A Haus 54, building debris = K 1082, P1379",8640,50,,S pistacia,Byrd 2005:26
GrN 5136,Beidha,30.37083,35.44778,"A2 B. 74, central post = K 1083; P 1380",8810,50,,"CH, wood Pistacia",Byrd 2005:26
GrN5062,Beidha,30.37083,35.44778,C2 B. 8,9030,50,,CH juniperus,Byrd 2005:26
K 1083,Beidha,30.37083,35.44778,"A2 B. 74, central post = K 1083; P 1380",8640,160,,"CH, wood Pistacia",1) Byrd 2005:26
K 1411,Beidha,30.37083,35.44778,"A1 B. 48, wall post",8770,150,,CH Quercus,Byrd 2005:26
K-1086,Beidha,30.37083,35.44778,"A1 B. 18, roof beam?",8940,160,,"CH, Quercus",1) Kirkbride 1967:12 2) Byrd 2005:26
K1082,Beidha,30.37083,35.44778,"A Haus 54, building debris = GrN 5063, K 1082, P1379",8710,130,,S pistacia,1) Kirkbride 1967:12 2) Byrd 2005:26
K1084,Beidha,30.37083,35.44778,"B B. 26, building debris",8730,160,,"CH, wood ?",1) Kirkbride 1967:12 2) Byrd 2005:26
K1085,Beidha,30.37083,35.44778,C2 B. 8,8550,160,,CH Juniperus,1) Kirkbride 1967:12 2) Byrd 2005:26
K1410,Beidha,30.37083,35.44778,"A1 B. 48, roof beam",8850,150,,CH Juniperus,Byrd 2005:26
K1412,Beidha,30.37083,35.44778,"A1 B. 48, central post",8720,150,,"CH, wood Pistacia",Byrd 2005:26
P1378,Beidha,30.37083,35.44778,"A Haus 54, central post",8715,100,,"CH, wood ?",Byrd 2005:26
P1379,Beidha,30.37083,35.44778,"A Haus 54, building debris = K 1082, GrN 5063",8546,100,,S pistacia,Byrd 2005:26
P1380,Beidha,30.37083,35.44778,"A2 B. 74, central post = K 1083; P 1380",9128,103,,"CH, wood Pistacia",Byrd 2005:26
P1381,Beidha,30.37083,35.44778,"A1 B. 18,filling",8765,102,,CH ?,Byrd 2005:26
P1382,Beidha,30.37083,35.44778,C2 B. 8,8892,115,,CH ?,Byrd 2005:26
Ly 2181,Cafer Höyük,38.41667,38.75,"layer E, in the wall, sounding 1",8450,160,,CH,"Cauvin, Aurenche 1982:127"
Ly 2182,Cafer Höyük,38.41667,38.75,"sounding 2, lowest neolithic layer.",8990,160,,CH,"Cauvin, Aurenche 1982:127"
Ly 2522,Cafer Höyük,38.41667,38.75,IV c,8400,220,,CH,Canew.org
Ly 2523,Cafer Höyük,38.41667,38.75,"Ivc, West area",8600,120,,CH,Canew.org
Ly 3089,Cafer Höyük,38.41667,38.75,"IV, D1a",8150,210,,CH,"Molist, Cauvin 1991"
Ly 3090,Cafer Höyük,38.41667,38.75,"V, E 1c",8920,160,,CH,"Molist, Cauvin 1991"
Ly 3091,Cafer Höyük,38.41667,38.75,"IV, D 3c [too old?; intrusiv?]",8980,150,,CH,"Molist, Cauvin 1991"
Ly 3772,Cafer Höyük,38.41667,38.75,"VI, cell 65",8480,140,,CH,"Molist, Cauvin 1991"
Ly 3773,Cafer Höyük,38.41667,38.75,"VI, foyer 33",7900,190,,CH,"Molist, Cauvin 1991"
Ly 4436,Cafer Höyük,38.41667,38.75,XII,9560,190,,CH,"Molist, Cauvin 1991"
Ly 4437,Cafer Höyük,38.41667,38.75,"XI, foyer 124",8950,80,,CH,"Molist, Cauvin 1991"
GrN 10358,Çayönü,38.21917,39.72917,Level r3 later layers round building.,9180,80,,CH,www.canew.org
GrN 10359,Çayönü,38.21917,39.72917,"Level r3, round building = Grill dates",9050,40,,CH,www.canew.org
GrN 10360,Çayönü,38.21917,39.72917,later layers round building:,9300,140,,CH,www.canew.org
GrN 10361,Çayönü,38.21917,39.72917,"level r4, later layers round building:",9290,110,,CH,www.canew.org
GrN 13947,Çayönü,38.21917,39.72917,ch-1-4,9240,50,,CH,www.canew.org
GrN 13949,Çayönü,38.21917,39.72917,ch-1-4,9205,45,,CH,www.canew.org
GrN 14857,Çayönü,38.21917,39.72917,ch-1-4,9155,35,,CH,www.canew.org
GrN 14859,Çayönü,38.21917,39.72917,ch-1-4,9170,50,,CH,www.canew.org
GrN 14860,Çayönü,38.21917,39.72917,ch-1-4,9040,35,,CH,www.canew.org
GrN 14861,Çayönü,38.21917,39.72917,"Levels g1-4. GH, outdoor",9090,50,,CH,www.canew.org
GrN 14862,Çayönü,38.21917,39.72917,cp1-3,8920,130,,CH,www.canew.org
